Datetime,COMED_MW,Operational_Costs
2015-04-01,247863.0,24786300.0
2015-04-02,241968.0,24196800.0
2015-04-03,228643.0,22864300.0
2015-04-04,219944.0,21994400.0
2015-04-05,195570.0,19557000.0
2015-04-06,237298.0,23729800.0
2015-04-07,254818.0,25481800.0
2015-04-08,251970.0,25197000.0
2015-04-09,256526.0,25652600.0
2015-04-10,244004.0,24400400.0
2015-04-11,220902.0,22090200.0
2015-04-12,208697.0,20869700.0
2015-04-13,239590.0,23959000.0
2015-04-14,240743.0,24074300.0
2015-04-15,241981.0,24198100.0
2015-04-16,240220.0,24022000.0
2015-04-17,241871.0,24187100.0
2015-04-18,214198.0,21419800.0
2015-04-19,203705.0,20370500.0
2015-04-20,242361.0,24236100.0
2015-04-21,248704.0,24870400.0
2015-04-22,255162.0,25516200.0
2015-04-23,249008.0,24900800.0
2015-04-24,246622.0,24662200.0
2015-04-25,229176.0,22917600.0
2015-04-26,210239.0,21023900.0
2015-04-27,239747.0,23974700.0
2015-04-28,242139.0,24213900.0
2015-04-29,240123.0,24012300.0
2015-04-30,240226.0,24022600.0
2015-05-01,240469.0,24046900.0
2015-05-02,217790.0,21779000.0
2015-05-03,210259.0,21025900.0
2015-05-04,247177.0,24717700.0
2015-05-05,242157.0,24215700.0
2015-05-06,251397.0,25139700.0
2015-05-07,267192.0,26719200.0
2015-05-08,279079.0,27907900.0
2015-05-09,227301.0,22730100.0
2015-05-10,205185.0,20518500.0
2015-05-11,245281.0,24528100.0
2015-05-12,242403.0,24240300.0
2015-05-13,241756.0,24175600.0
2015-05-14,243970.0,24397000.0
2015-05-15,251777.0,25177700.0
2015-05-16,245223.0,24522300.0
2015-05-17,252335.0,25233500.0
2015-05-18,280177.0,28017700.0
2015-05-19,238898.0,23889800.0
2015-05-20,243196.0,24319600.0
2015-05-21,244553.0,24455300.0
2015-05-22,237452.0,23745200.0
2015-05-23,218697.0,21869700.0
2015-05-24,210757.0,21075700.0
2015-05-25,231565.0,23156500.0
2015-05-26,273656.0,27365600.0
2015-05-27,274002.0,27400200.0
2015-05-28,283996.0,28399600.0
2015-05-29,298128.0,29812800.0
2015-05-30,242709.0,24270900.0
2015-05-31,203438.0,20343800.0
2015-06-01,234024.0,23402400.0
2015-06-02,243206.0,24320600.0
2015-06-03,256334.0,25633400.0
2015-06-04,278839.0,27883900.0
2015-06-05,259996.0,25999600.0
2015-06-06,223535.0,22353500.0
2015-06-07,227371.0,22737100.0
2015-06-08,291465.0,29146500.0
2015-06-09,295266.0,29526600.0
2015-06-10,347231.0,34723100.0
2015-06-11,291874.0,29187400.0
2015-06-12,260137.0,26013700.0
2015-06-13,256712.0,25671200.0
2015-06-14,276378.0,27637800.0
2015-06-15,319887.0,31988700.0
2015-06-16,291220.0,29122000.0
2015-06-17,260279.0,26027900.0
2015-06-18,297209.0,29720900.0
2015-06-19,255802.0,25580200.0
2015-06-20,240948.0,24094800.0
2015-06-21,270865.0,27086500.0
2015-06-22,323485.0,32348500.0
2015-06-23,317289.0,31728900.0
2015-06-24,293729.0,29372900.0
2015-06-25,297197.0,29719700.0
2015-06-26,262342.0,26234200.0
2015-06-27,236385.0,23638500.0
2015-06-28,232443.0,23244300.0
2015-06-29,273988.0,27398800.0
2015-06-30,282298.0,28229800.0
2015-07-01,254988.0,25498800.0
2015-07-02,246096.0,24609600.0
2015-07-03,233276.0,23327600.0
2015-07-04,234469.0,23446900.0
2015-07-05,259479.0,25947900.0
2015-07-06,319264.0,31926400.0
2015-07-07,277507.0,27750700.0
2015-07-08,249102.0,24910200.0
2015-07-09,259018.0,25901800.0
2015-07-10,278990.0,27899000.0
2015-07-11,257485.0,25748500.0
2015-07-12,273839.0,27383900.0
2015-07-13,339556.0,33955600.0
2015-07-14,328178.0,32817800.0
2015-07-15,275317.0,27531700.0
2015-07-16,270022.0,27002200.0
2015-07-17,353109.0,35310900.0
2015-07-18,344855.0,34485500.0
2015-07-19,324198.0,32419800.0
2015-07-20,329633.0,32963300.0
2015-07-21,323409.0,32340900.0
2015-07-22,313873.0,31387300.0
2015-07-23,327297.0,32729700.0
2015-07-24,335890.0,33589000.0
2015-07-25,338839.0,33883900.0
2015-07-26,287483.0,28748300.0
2015-07-27,349353.0,34935300.0
2015-07-28,373669.0,37366900.0
2015-07-29,376590.0,37659000.0
2015-07-30,347334.0,34733400.0
2015-07-31,342370.0,34237000.0
2015-08-01,304470.0,30447000.0
2015-08-02,332405.0,33240500.0
2015-08-03,335544.0,33554400.0
2015-08-04,312459.0,31245900.0
2015-08-05,313008.0,31300800.0
2015-08-06,322621.0,32262100.0
2015-08-07,318643.0,31864300.0
2015-08-08,297233.0,29723300.0
2015-08-09,266666.0,26666600.0
2015-08-10,324880.0,32488000.0
2015-08-11,316921.0,31692100.0
2015-08-12,308043.0,30804300.0
2015-08-13,325353.0,32535300.0
2015-08-14,350237.0,35023700.0
2015-08-15,326174.0,32617400.0
2015-08-16,332914.0,33291400.0
2015-08-17,361759.0,36175900.0
2015-08-18,340193.0,34019300.0
2015-08-19,309217.0,30921700.0
2015-08-20,268276.0,26827600.0
2015-08-21,285040.0,28504000.0
2015-08-22,275876.0,27587600.0
2015-08-23,255534.0,25553400.0
2015-08-24,262719.0,26271900.0
2015-08-25,254530.0,25453000.0
2015-08-26,250831.0,25083100.0
2015-08-27,256696.0,25669600.0
2015-08-28,260768.0,26076800.0
2015-08-29,244705.0,24470500.0
2015-08-30,243478.0,24347800.0
2015-08-31,310247.0,31024700.0
2015-09-01,362147.0,36214700.0
2015-09-02,377664.0,37766400.0
2015-09-03,382597.0,38259700.0
2015-09-04,349698.0,34969800.0
2015-09-05,304652.0,30465200.0
2015-09-06,321429.0,32142900.0
2015-09-07,329792.0,32979200.0
2015-09-08,334313.0,33431300.0
2015-09-09,297083.0,29708300.0
2015-09-10,265660.0,26566000.0
2015-09-11,253956.0,25395600.0
2015-09-12,217215.0,21721500.0
2015-09-13,208072.0,20807200.0
2015-09-14,258232.0,25823200.0
2015-09-15,286035.0,28603500.0
2015-09-16,292737.0,29273700.0
2015-09-17,305652.0,30565200.0
2015-09-18,302191.0,30219100.0
2015-09-19,242503.0,24250300.0
2015-09-20,214804.0,21480400.0
2015-09-21,251274.0,25127400.0
2015-09-22,263018.0,26301800.0
2015-09-23,271405.0,27140500.0
2015-09-24,270037.0,27003700.0
2015-09-25,268703.0,26870300.0
2015-09-26,243996.0,24399600.0
2015-09-27,231253.0,23125300.0
2015-09-28,280355.0,28035500.0
2015-09-29,262592.0,26259200.0
2015-09-30,240683.0,24068300.0
2015-10-01,238927.0,23892700.0
2015-10-02,238049.0,23804900.0
2015-10-03,216988.0,21698800.0
2015-10-04,207337.0,20733700.0
2015-10-05,238969.0,23896900.0
2015-10-06,245572.0,24557200.0
2015-10-07,249726.0,24972600.0
2015-10-08,253507.0,25350700.0
2015-10-09,242351.0,24235100.0
2015-10-10,216129.0,21612900.0
2015-10-11,210075.0,21007500.0
2015-10-12,241919.0,24191900.0
2015-10-13,238218.0,23821800.0
2015-10-14,239100.0,23910000.0
2015-10-15,241957.0,24195700.0
2015-10-16,238471.0,23847100.0
2015-10-17,220945.0,22094500.0
2015-10-18,210857.0,21085700.0
2015-10-19,242264.0,24226400.0
2015-10-20,243959.0,24395900.0
2015-10-21,247842.0,24784200.0
2015-10-22,242696.0,24269600.0
2015-10-23,241175.0,24117500.0
2015-10-24,223860.0,22386000.0
2015-10-25,205168.0,20516800.0
2015-10-26,239293.0,23929300.0
2015-10-27,244874.0,24487400.0
2015-10-28,248489.0,24848900.0
2015-10-29,255195.0,25519500.0
2015-10-30,244693.0,24469300.0
2015-10-31,225877.0,22587700.0
2015-11-01,217930.0,21793000.0
2015-11-02,242544.0,24254400.0
2015-11-03,246013.0,24601300.0
2015-11-04,249346.0,24934600.0
2015-11-05,252442.0,25244200.0
2015-11-06,242449.0,24244900.0
2015-11-07,222961.0,22296100.0
2015-11-08,215107.0,21510700.0
2015-11-09,245475.0,24547500.0
2015-11-10,248208.0,24820800.0
2015-11-11,248014.0,24801400.0
2015-11-12,255623.0,25562300.0
2015-11-13,255256.0,25525600.0
2015-11-14,232096.0,23209600.0
2015-11-15,212515.0,21251500.0
2015-11-16,244378.0,24437800.0
2015-11-17,252867.0,25286700.0
2015-11-18,250064.0,25006400.0
2015-11-19,254481.0,25448100.0
2015-11-20,262063.0,26206300.0
2015-11-21,254016.0,25401600.0
2015-11-22,249642.0,24964200.0
2015-11-23,272284.0,27228400.0
2015-11-24,269142.0,26914200.0
2015-11-25,259229.0,25922900.0
2015-11-26,214192.0,21419200.0
2015-11-27,228763.0,22876300.0
2015-11-28,233593.0,23359300.0
2015-11-29,233403.0,23340300.0
2015-11-30,264553.0,26455300.0
2015-12-01,264356.0,26435600.0
2015-12-02,274316.0,27431600.0
2015-12-03,278769.0,27876900.0
2015-12-04,268712.0,26871200.0
2015-12-05,247158.0,24715800.0
2015-12-06,235466.0,23546600.0
2015-12-07,272496.0,27249600.0
2015-12-08,270581.0,27058100.0
2015-12-09,261861.0,26186100.0
2015-12-10,262945.0,26294500.0
2015-12-11,257205.0,25720500.0
2015-12-12,233588.0,23358800.0
2015-12-13,225461.0,22546100.0
2015-12-14,256901.0,25690100.0
2015-12-15,267195.0,26719500.0
2015-12-16,269816.0,26981600.0
2015-12-17,279415.0,27941500.0
2015-12-18,283923.0,28392300.0
2015-12-19,267751.0,26775100.0
2015-12-20,246192.0,24619200.0
2015-12-21,264848.0,26484800.0
2015-12-22,265863.0,26586300.0
2015-12-23,258332.0,25833200.0
2015-12-24,233945.0,23394500.0
2015-12-25,215073.0,21507300.0
2015-12-26,230197.0,23019700.0
2015-12-27,232463.0,23246300.0
2015-12-28,275598.0,27559800.0
2015-12-29,269019.0,26901900.0
2015-12-30,270721.0,27072100.0
2015-12-31,262451.0,26245100.0
2016-01-01,251416.0,25141600.0
2016-01-02,250133.0,25013300.0
2016-01-03,253421.0,25342100.0
2016-01-04,281907.0,28190700.0
2016-01-05,287024.0,28702400.0
2016-01-06,283341.0,28334100.0
2016-01-07,274174.0,27417400.0
2016-01-08,269372.0,26937200.0
2016-01-09,252554.0,25255400.0
2016-01-10,265448.0,26544800.0
2016-01-11,313177.0,31317700.0
2016-01-12,314451.0,31445100.0
2016-01-13,322504.0,32250400.0
2016-01-14,287734.0,28773400.0
2016-01-15,275589.0,27558900.0
2016-01-16,260529.0,26052900.0
2016-01-17,283769.0,28376900.0
2016-01-18,321747.0,32174700.0
2016-01-19,320829.0,32082900.0
2016-01-20,307351.0,30735100.0
2016-01-21,298931.0,29893100.0
2016-01-22,295170.0,29517000.0
2016-01-23,264683.0,26468300.0
2016-01-24,253956.0,25395600.0
2016-01-25,277736.0,27773600.0
2016-01-26,285841.0,28584100.0
2016-01-27,285320.0,28532000.0
2016-01-28,280446.0,28044600.0
2016-01-29,276643.0,27664300.0
2016-01-30,245217.0,24521700.0
2016-01-31,230430.0,23043000.0
2016-02-01,263570.0,26357000.0
2016-02-02,278750.0,27875000.0
2016-02-03,276817.0,27681700.0
2016-02-04,281616.0,28161600.0
2016-02-05,278915.0,27891500.0
2016-02-06,252662.0,25266200.0
2016-02-07,236132.0,23613200.0
2016-02-08,277224.0,27722400.0
2016-02-09,298306.0,29830600.0
2016-02-10,304414.0,30441400.0
2016-02-11,302216.0,30221600.0
2016-02-12,299989.0,29998900.0
2016-02-13,287820.0,28782000.0
2016-02-14,278291.0,27829100.0
2016-02-15,291053.0,29105300.0
2016-02-16,285119.0,28511900.0
2016-02-17,279298.0,27929800.0
2016-02-18,282014.0,28201400.0
2016-02-19,257282.0,25728200.0
2016-02-20,226385.0,22638500.0
2016-02-21,224532.0,22453200.0
2016-02-22,258479.0,25847900.0
2016-02-23,262504.0,26250400.0
2016-02-24,276795.0,27679500.0
2016-02-25,275396.0,27539600.0
2016-02-26,272332.0,27233200.0
2016-02-27,242301.0,24230100.0
2016-02-28,219490.0,21949000.0
2016-02-29,255775.0,25577500.0
2016-03-01,282163.0,28216300.0
2016-03-02,282161.0,28216100.0
2016-03-03,278564.0,27856400.0
2016-03-04,270196.0,27019600.0
2016-03-05,248898.0,24889800.0
2016-03-06,227838.0,22783800.0
2016-03-07,247759.0,24775900.0
2016-03-08,245239.0,24523900.0
2016-03-09,243551.0,24355100.0
2016-03-10,244874.0,24487400.0
2016-03-11,246041.0,24604100.0
2016-03-12,225229.0,22522900.0
2016-03-13,208248.0,20824800.0
2016-03-14,244250.0,24425000.0
2016-03-15,244981.0,24498100.0
2016-03-16,244778.0,24477800.0
2016-03-17,244970.0,24497000.0
2016-03-18,245977.0,24597700.0
2016-03-19,227481.0,22748100.0
2016-03-20,218609.0,21860900.0
2016-03-21,247929.0,24792900.0
2016-03-22,247446.0,24744600.0
2016-03-23,252761.0,25276100.0
2016-03-24,260848.0,26084800.0
2016-03-25,240230.0,24023000.0
2016-03-26,218904.0,21890400.0
2016-03-27,205615.0,20561500.0
2016-03-28,238277.0,23827700.0
2016-03-29,244875.0,24487500.0
2016-03-30,244861.0,24486100.0
2016-03-31,242408.0,24240800.0
2016-04-01,241812.0,24181200.0
2016-04-02,235684.0,23568400.0
2016-04-03,220833.0,22083300.0
2016-04-04,254205.0,25420500.0
2016-04-05,260990.0,26099000.0
2016-04-06,257015.0,25701500.0
2016-04-07,257653.0,25765300.0
2016-04-08,258924.0,25892400.0
2016-04-09,241794.0,24179400.0
2016-04-10,231215.0,23121500.0
2016-04-11,244131.0,24413100.0
2016-04-12,249994.0,24999400.0
2016-04-13,249553.0,24955300.0
2016-04-14,245501.0,24550100.0
2016-04-15,240255.0,24025500.0
2016-04-16,215427.0,21542700.0
2016-04-17,206206.0,20620600.0
2016-04-18,244138.0,24413800.0
2016-04-19,237392.0,23739200.0
2016-04-20,240280.0,24028000.0
2016-04-21,243031.0,24303100.0
2016-04-22,233994.0,23399400.0
2016-04-23,212771.0,21277100.0
2016-04-24,204725.0,20472500.0
2016-04-25,250655.0,25065500.0
2016-04-26,241046.0,24104600.0
2016-04-27,245164.0,24516400.0
2016-04-28,245095.0,24509500.0
2016-04-29,240573.0,24057300.0
2016-04-30,224541.0,22454100.0
2016-05-01,211944.0,21194400.0
2016-05-02,236183.0,23618300.0
2016-05-03,239922.0,23992200.0
2016-05-04,239623.0,23962300.0
2016-05-05,240774.0,24077400.0
2016-05-06,244360.0,24436000.0
2016-05-07,215096.0,21509600.0
2016-05-08,197952.0,19795200.0
2016-05-09,234111.0,23411100.0
2016-05-10,242525.0,24252500.0
2016-05-11,242873.0,24287300.0
2016-05-12,246441.0,24644100.0
2016-05-13,237294.0,23729400.0
2016-05-14,216387.0,21638700.0
2016-05-15,203724.0,20372400.0
2016-05-16,236430.0,23643000.0
2016-05-17,236425.0,23642500.0
2016-05-18,237956.0,23795600.0
2016-05-19,240391.0,24039100.0
2016-05-20,236287.0,23628700.0
2016-05-21,215557.0,21555700.0
2016-05-22,211299.0,21129900.0
2016-05-23,253462.0,25346200.0
2016-05-24,281533.0,28153300.0
2016-05-25,313443.0,31344300.0
2016-05-26,310276.0,31027600.0
2016-05-27,309817.0,30981700.0
2016-05-28,275482.0,27548200.0
2016-05-29,257569.0,25756900.0
2016-05-30,269021.0,26902100.0
2016-05-31,291146.0,29114600.0
2016-06-01,288355.0,28835500.0
2016-06-02,291251.0,29125100.0
2016-06-03,292417.0,29241700.0
2016-06-04,255877.0,25587700.0
2016-06-05,241383.0,24138300.0
2016-06-06,286124.0,28612400.0
2016-06-07,255814.0,25581400.0
2016-06-08,252356.0,25235600.0
2016-06-09,251441.0,25144100.0
2016-06-10,317837.0,31783700.0
2016-06-11,347279.0,34727900.0
2016-06-12,256700.0,25670000.0
2016-06-13,288741.0,28874100.0
2016-06-14,327840.0,32784000.0
2016-06-15,368437.0,36843700.0
2016-06-16,314079.0,31407900.0
2016-06-17,301625.0,30162500.0
2016-06-18,290575.0,29057500.0
2016-06-19,307522.0,30752200.0
2016-06-20,384863.0,38486300.0
2016-06-21,333821.0,33382100.0
2016-06-22,305692.0,30569200.0
2016-06-23,303409.0,30340900.0
2016-06-24,309011.0,30901100.0
2016-06-25,328867.0,32886700.0
2016-06-26,338637.0,33863700.0
2016-06-27,361393.0,36139300.0
2016-06-28,286431.0,28643100.0
2016-06-29,276700.0,27670000.0
2016-06-30,284715.0,28471500.0
2016-07-01,274682.0,27468200.0
2016-07-02,230167.0,23016700.0
2016-07-03,225178.0,22517800.0
2016-07-04,239758.0,23975800.0
2016-07-05,323921.0,32392100.0
2016-07-06,350115.0,35011500.0
2016-07-07,340134.0,34013400.0
2016-07-08,345949.0,34594900.0
2016-07-09,290351.0,29035100.0
2016-07-10,273707.0,27370700.0
2016-07-11,370270.0,37027000.0
2016-07-12,390775.0,39077500.0
2016-07-13,361693.0,36169300.0
2016-07-14,350398.0,35039800.0
2016-07-15,298305.0,29830500.0
2016-07-16,262116.0,26211600.0
2016-07-17,272047.0,27204700.0
2016-07-18,349227.0,34922700.0
2016-07-19,359698.0,35969800.0
2016-07-20,371712.0,37171200.0
2016-07-21,398100.0,39810000.0
2016-07-22,382735.0,38273500.0
2016-07-23,380519.0,38051900.0
2016-07-24,347369.0,34736900.0
2016-07-25,371098.0,37109800.0
2016-07-26,366897.0,36689700.0
2016-07-27,374207.0,37420700.0
2016-07-28,353583.0,35358300.0
2016-07-29,326504.0,32650400.0
2016-07-30,288275.0,28827500.0
2016-07-31,282808.0,28280800.0
2016-08-01,337718.0,33771800.0
2016-08-02,357312.0,35731200.0
2016-08-03,379338.0,37933800.0
2016-08-04,391145.0,39114500.0
2016-08-05,365550.0,36555000.0
2016-08-06,308356.0,30835600.0
2016-08-07,282167.0,28216700.0
2016-08-08,342071.0,34207100.0
2016-08-09,358674.0,35867400.0
2016-08-10,384126.0,38412600.0
2016-08-11,402122.0,40212200.0
2016-08-12,369315.0,36931500.0
2016-08-13,334341.0,33434100.0
2016-08-14,309860.0,30986000.0
2016-08-15,323893.0,32389300.0
2016-08-16,352548.0,35254800.0
2016-08-17,361822.0,36182200.0
2016-08-18,366331.0,36633100.0
2016-08-19,345707.0,34570700.0
2016-08-20,302956.0,30295600.0
2016-08-21,240403.0,24040300.0
2016-08-22,281352.0,28135200.0
2016-08-23,306867.0,30686700.0
2016-08-24,335698.0,33569800.0
2016-08-25,342308.0,34230800.0
2016-08-26,315057.0,31505700.0
2016-08-27,301747.0,30174700.0
2016-08-28,307568.0,30756800.0
2016-08-29,345456.0,34545600.0
2016-08-30,347229.0,34722900.0
2016-08-31,319842.0,31984200.0
2016-09-01,279432.0,27943200.0
2016-09-02,273623.0,27362300.0
2016-09-03,249198.0,24919800.0
2016-09-04,243586.0,24358600.0
2016-09-05,291514.0,29151400.0
2016-09-06,391648.0,39164800.0
2016-09-07,397950.0,39795000.0
2016-09-08,351168.0,35116800.0
2016-09-09,317402.0,31740200.0
2016-09-10,263003.0,26300300.0
2016-09-11,232308.0,23230800.0
2016-09-12,276020.0,27602000.0
2016-09-13,305692.0,30569200.0
2016-09-14,292435.0,29243500.0
2016-09-15,284060.0,28406000.0
2016-09-16,301185.0,30118500.0
2016-09-17,284778.0,28477800.0
2016-09-18,254375.0,25437500.0
2016-09-19,303155.0,30315500.0
2016-09-20,316166.0,31616600.0
2016-09-21,291535.0,29153500.0
2016-09-22,296560.0,29656000.0
2016-09-23,294132.0,29413200.0
2016-09-24,259188.0,25918800.0
2016-09-25,265209.0,26520900.0
2016-09-26,259170.0,25917000.0
2016-09-27,244591.0,24459100.0
2016-09-28,240394.0,24039400.0
2016-09-29,247113.0,24711300.0
2016-09-30,246887.0,24688700.0
2016-10-01,222568.0,22256800.0
2016-10-02,209148.0,20914800.0
2016-10-03,244549.0,24454900.0
2016-10-04,254899.0,25489900.0
2016-10-05,267136.0,26713600.0
2016-10-06,265321.0,26532100.0
2016-10-07,252896.0,25289600.0
2016-10-08,211107.0,21110700.0
2016-10-09,201805.0,20180500.0
2016-10-10,235784.0,23578400.0
2016-10-11,247242.0,24724200.0
2016-10-12,247278.0,24727800.0
2016-10-13,236848.0,23684800.0
2016-10-14,238707.0,23870700.0
2016-10-15,223974.0,22397400.0
2016-10-16,221458.0,22145800.0
2016-10-17,274232.0,27423200.0
2016-10-18,280790.0,28079000.0
2016-10-19,250181.0,25018100.0
2016-10-20,244937.0,24493700.0
2016-10-21,241526.0,24152600.0
2016-10-22,219096.0,21909600.0
2016-10-23,211299.0,21129900.0
2016-10-24,236517.0,23651700.0
2016-10-25,246665.0,24666500.0
2016-10-26,257208.0,25720800.0
2016-10-27,250715.0,25071500.0
2016-10-28,250442.0,25044200.0
2016-10-29,231438.0,23143800.0
2016-10-30,211901.0,21190100.0
2016-10-31,240430.0,24043000.0
2016-11-01,251881.0,25188100.0
2016-11-02,256094.0,25609400.0
2016-11-03,242174.0,24217400.0
2016-11-04,238708.0,23870800.0
2016-11-05,217669.0,21766900.0
2016-11-06,215397.0,21539700.0
2016-11-07,237596.0,23759600.0
2016-11-08,242087.0,24208700.0
2016-11-09,244489.0,24448900.0
2016-11-10,246526.0,24652600.0
2016-11-11,242019.0,24201900.0
2016-11-12,224421.0,22442100.0
2016-11-13,214760.0,21476000.0
2016-11-14,242668.0,24266800.0
2016-11-15,244779.0,24477900.0
2016-11-16,245843.0,24584300.0
2016-11-17,247067.0,24706700.0
2016-11-18,246009.0,24600900.0
2016-11-19,237381.0,23738100.0
2016-11-20,233849.0,23384900.0
2016-11-21,265070.0,26507000.0
2016-11-22,268762.0,26876200.0
2016-11-23,261096.0,26109600.0
2016-11-24,220207.0,22020700.0
2016-11-25,228586.0,22858600.0
2016-11-26,227121.0,22712100.0
2016-11-27,229410.0,22941000.0
2016-11-28,263138.0,26313800.0
2016-11-29,256866.0,25686600.0
2016-11-30,264914.0,26491400.0
2016-12-01,269978.0,26997800.0
2016-12-02,267402.0,26740200.0
2016-12-03,250049.0,25004900.0
2016-12-04,246644.0,24664400.0
2016-12-05,276076.0,27607600.0
2016-12-06,278687.0,27868700.0
2016-12-07,289581.0,28958100.0
2016-12-08,302520.0,30252000.0
2016-12-09,296343.0,29634300.0
2016-12-10,277949.0,27794900.0
2016-12-11,266105.0,26610500.0
2016-12-12,292578.0,29257800.0
2016-12-13,305273.0,30527300.0
2016-12-14,320409.0,32040900.0
2016-12-15,329969.0,32996900.0
2016-12-16,319971.0,31997100.0
2016-12-17,288003.0,28800300.0
2016-12-18,290373.0,29037300.0
2016-12-19,329663.0,32966300.0
2016-12-20,315444.0,31544400.0
2016-12-21,300119.0,30011900.0
2016-12-22,282591.0,28259100.0
2016-12-23,272938.0,27293800.0
2016-12-24,242704.0,24270400.0
2016-12-25,236164.0,23616400.0
2016-12-26,234725.0,23472500.0
2016-12-27,272911.0,27291100.0
2016-12-28,273170.0,27317000.0
2016-12-29,274616.0,27461600.0
2016-12-30,267911.0,26791100.0
2016-12-31,246891.0,24689100.0
2017-01-01,236507.0,23650700.0
2017-01-02,245625.0,24562500.0
2017-01-03,268119.0,26811900.0
2017-01-04,300626.0,30062600.0
2017-01-05,315678.0,31567800.0
2017-01-06,321686.0,32168600.0
2017-01-07,300906.0,30090600.0
2017-01-08,288420.0,28842000.0
2017-01-09,302008.0,30200800.0
2017-01-10,289889.0,28988900.0
2017-01-11,287508.0,28750800.0
2017-01-12,294875.0,29487500.0
2017-01-13,297511.0,29751100.0
2017-01-14,264961.0,26496100.0
2017-01-15,252086.0,25208600.0
2017-01-16,274344.0,27434400.0
2017-01-17,273920.0,27392000.0
2017-01-18,276297.0,27629700.0
2017-01-19,274404.0,27440400.0
2017-01-20,268275.0,26827500.0
2017-01-21,232306.0,23230600.0
2017-01-22,225856.0,22585600.0
2017-01-23,262006.0,26200600.0
2017-01-24,268536.0,26853600.0
2017-01-25,273254.0,27325400.0
2017-01-26,277805.0,27780500.0
2017-01-27,285444.0,28544400.0
2017-01-28,266836.0,26683600.0
2017-01-29,254501.0,25450100.0
2017-01-30,287508.0,28750800.0
2017-01-31,278814.0,27881400.0
2017-02-01,275244.0,27524400.0
2017-02-02,291252.0,29125200.0
2017-02-03,290496.0,29049600.0
2017-02-04,271067.0,27106700.0
2017-02-05,241795.0,24179500.0
2017-02-06,262619.0,26261900.0
2017-02-07,261132.0,26113200.0
2017-02-08,277680.0,27768000.0
2017-02-09,291709.0,29170900.0
2017-02-10,283099.0,28309900.0
2017-02-11,240820.0,24082000.0
2017-02-12,229248.0,22924800.0
2017-02-13,261647.0,26164700.0
2017-02-14,260310.0,26031000.0
2017-02-15,266943.0,26694300.0
2017-02-16,266608.0,26660800.0
2017-02-17,252300.0,25230000.0
2017-02-18,218771.0,21877100.0
2017-02-19,207059.0,20705900.0
2017-02-20,235922.0,23592200.0
2017-02-21,240329.0,24032900.0
2017-02-22,241925.0,24192500.0
2017-02-23,244681.0,24468100.0
2017-02-24,256189.0,25618900.0
2017-02-25,250214.0,25021400.0
2017-02-26,234901.0,23490100.0
2017-02-27,249894.0,24989400.0
2017-02-28,249731.0,24973100.0
2017-03-01,257190.0,25719000.0
2017-03-02,268319.0,26831900.0
2017-03-03,270005.0,27000500.0
2017-03-04,244574.0,24457400.0
2017-03-05,228054.0,22805400.0
2017-03-06,246428.0,24642800.0
2017-03-07,244447.0,24444700.0
2017-03-08,250738.0,25073800.0
2017-03-09,256713.0,25671300.0
2017-03-10,265049.0,26504900.0
2017-03-11,251804.0,25180400.0
2017-03-12,228408.0,22840800.0
2017-03-13,273887.0,27388700.0
2017-03-14,281640.0,28164000.0
2017-03-15,282384.0,28238400.0
2017-03-16,272323.0,27232300.0
2017-03-17,264572.0,26457200.0
2017-03-18,239660.0,23966000.0
2017-03-19,223239.0,22323900.0
2017-03-20,247161.0,24716100.0
2017-03-21,251656.0,25165600.0
2017-03-22,263007.0,26300700.0
2017-03-23,262527.0,26252700.0
2017-03-24,244664.0,24466400.0
2017-03-25,227695.0,22769500.0
2017-03-26,210633.0,21063300.0
2017-03-27,237807.0,23780700.0
2017-03-28,247261.0,24726100.0
2017-03-29,252114.0,25211400.0
2017-03-30,260278.0,26027800.0
2017-03-31,256889.0,25688900.0
2017-04-01,225274.0,22527400.0
2017-04-02,211217.0,21121700.0
2017-04-03,242117.0,24211700.0
2017-04-04,245826.0,24582600.0
2017-04-05,257250.0,25725000.0
2017-04-06,256489.0,25648900.0
2017-04-07,246731.0,24673100.0
2017-04-08,219161.0,21916100.0
2017-04-09,204545.0,20454500.0
2017-04-10,237996.0,23799600.0
2017-04-11,237809.0,23780900.0
2017-04-12,238674.0,23867400.0
2017-04-13,238820.0,23882000.0
2017-04-14,223047.0,22304700.0
2017-04-15,214584.0,21458400.0
2017-04-16,201276.0,20127600.0
2017-04-17,228347.0,22834700.0
2017-04-18,240520.0,24052000.0
2017-04-19,240477.0,24047700.0
2017-04-20,240548.0,24054800.0
2017-04-21,231425.0,23142500.0
2017-04-22,211050.0,21105000.0
2017-04-23,201347.0,20134700.0
2017-04-24,234313.0,23431300.0
2017-04-25,242169.0,24216900.0
2017-04-26,249191.0,24919100.0
2017-04-27,238132.0,23813200.0
2017-04-28,233598.0,23359800.0
2017-04-29,222415.0,22241500.0
2017-04-30,216549.0,21654900.0
2017-05-01,238976.0,23897600.0
2017-05-02,247208.0,24720800.0
2017-05-03,241284.0,24128400.0
2017-05-04,240091.0,24009100.0
2017-05-05,237226.0,23722600.0
2017-05-06,210659.0,21065900.0
2017-05-07,198916.0,19891600.0
2017-05-08,234024.0,23402400.0
2017-05-09,240508.0,24050800.0
2017-05-10,238702.0,23870200.0
2017-05-11,237510.0,23751000.0
2017-05-12,234548.0,23454800.0
2017-05-13,216802.0,21680200.0
2017-05-14,203090.0,20309000.0
2017-05-15,245028.0,24502800.0
